target,feature1,feature2,feature3,feature4
5,615.3399581,326.7881704,-160.5650322,11
4,-155.266947,335.2165342,232.7562923,16
0,-810.309327,322.1755432,526.9234925,14
4,330.8459827,382.8432295,-6.473583259,14
1,-658.9674857,520.3007602,569.0948739,13
0,-191.8647865,298.987147,224.6986984,17
3,166.5904123,285.3432664,39.59089054,18
3,480.9785262,357.0268823,-94.44993441,12
1,208.5938159,390.1175739,71.97248661,12
3,-2.632561204,318.1589305,155.3821547,19
3,-225.0577284,313.937785,220.2669401,13
3,288.065982,285.8863855,-33.9996759,11
3,-180.7265563,333.7967632,236.9721975,15
3,-403.4785345,437.9827974,396.1191537,13
4,766.654307,344.1703751,-237.032903,17
0,105.3820428,258.2142524,62.2157006,10
3,562.996677,331.6180698,-147.2810109,19
4,-450.5247542,328.0077847,357.3252131,12
3,448.0922099,400.6890289,-50.37322304,16
5,448.5028272,316.8713564,-77.08684569,18
0,371.5800923,411.4546893,-3.700825105,13
1,-227.8229429,238.5980055,227.897969,19
4,90.09353951,492.457737,183.2413092,14
3,304.2894739,329.9244894,-15.39558289,17
3,748.1684645,458.4458552,-169.0618534,18
4,81.83134214,317.5451622,107.0394164,11
4,240.6089163,377.4712088,39.97297316,12
4,-220.6565244,237.4990665,218.3856758,19
5,175.2051606,306.0491146,18.18914116,12
5,585.3365141,414.8751786,-117.4293178,13
3,-26.62644022,452.0546336,203.7073619,15
4,-171.4443685,375.0349496,257.7287703,17
5,701.7733499,375.324855,-192.2972697,15
0,-372.5648407,348.5336803,336.8334805,15
1,558.9318998,282.3950699,-177.5862972,14
1,339.6326704,342.8905065,-32.43032586,15
4,-280.1313779,300.0834431,266.0607919,14
0,-485.1643089,351.6546273,386.3117298,17
0,450.5615536,459.3535809,-21.93965549,13
5,47.63736639,377.3737341,139.6172468,17
0,140.3406482,298.1010348,31.43786999,10
4,346.9602171,340.0895733,-29.85158495,19
4,-628.6050646,179.2758345,375.922891,15
1,416.0868293,221.9841659,-122.3776045,18
1,469.634537,180.6599999,-161.2488196,17
5,462.305803,394.9511988,-45.55228081,10
3,64.89431391,404.4668613,149.4815173,12
4,327.4415634,301.7122226,-30.1535379,13
4,849.3458217,462.7488485,-219.8214101,16
1,151.1352412,322.229233,73.47217654,19
5,956.7748524,405.8235657,-293.8520302,15
0,-334.2614312,224.5971223,248.796993,11
5,-341.56117,406.7655913,347.0477817,13
5,138.8940412,411.8634933,88.09820959,15
1,201.4965946,337.5088524,51.46618815,15
5,254.6595512,234.5323879,-40.68590192,19
1,-6.28558154,284.4371957,104.0588624,10
1,-84.48007219,382.8045056,188.7182253,12
0,188.020388,354.768685,66.70586756,17
5,191.2353705,473.6256222,132.1733485,15
3,53.71465866,324.9022572,130.1638647,19
0,325.3001002,420.1740127,21.947825,19
5,-456.2354249,265.8979457,325.5538044,13
3,-717.36923,332.0961024,518.7723046,19
5,431.7880211,536.704146,10.3892697,11
1,487.3473052,260.6535406,-120.87129,19
1,139.0582203,289.4493013,57.30972249,10
3,-82.68049209,382.9566233,184.7464881,13
5,-164.8583353,295.4375932,212.6962658,15
4,-558.8775814,323.4680684,406.3249947,15
5,-312.748545,274.5483247,246.2241568,10
4,-351.0273854,277.4818843,296.8535491,12
3,130.9105865,355.9606269,80.04144817,15
5,224.8340661,421.4853409,92.6487935,16
1,53.462575,313.2171471,98.15239489,15
4,-163.8941331,254.4012701,178.1804584,11
3,69.96779469,357.4259911,107.8686905,18
5,128.4664161,304.2645785,77.16780549,18
3,-167.9590765,343.6764549,250.6835906,15
5,-912.7189518,193.8719124,511.3482641,11
3,-276.9052793,364.3284404,298.2331826,10
0,313.0904311,386.0760897,7.252600262,15
3,140.8158289,378.7002716,84.28894072,10
4,-874.9863395,361.9352387,587.5756784,16
4,124.4097312,305.9067022,78.90809929,15
3,-458.5042576,335.8995414,385.7230493,15
3,-625.196948,321.6417636,447.7388946,19
3,248.0762082,378.0702064,58.83149541,19
4,355.4937642,323.8042714,-50.80275288,10
5,122.3583269,268.3310074,31.21497622,16
5,-282.4241101,244.4387724,238.5928289,12
1,285.5351747,335.7839435,-8.189592474,15
5,646.0174537,245.0701267,-227.1290033,14
1,425.3725942,325.1879871,-86.54798767,12
4,33.97032976,368.0422391,134.2365399,15
4,-49.43171357,296.6024228,138.5816359,11
0,1077.423898,312.0619712,-413.8716494,11
4,-178.4800695,367.4135687,251.7853978,16
0,292.5740317,460.0957826,32.30283981,10
0,-709.3031618,358.7238761,507.2368643,19
1,136.271854,386.8594829,73.9207518,10
1,462.4700162,260.7698578,-124.4761568,16
3,130.6312183,307.4769318,52.42535752,16
4,162.3620091,235.2069391,3.902709926,12
1,765.5475821,389.5500872,-230.7084891,10
3,502.5816021,382.044496,-79.8238621,12
3,-311.2633007,277.1914478,257.5339443,15
5,-129.9883747,357.3926519,205.3120256,15
0,99.06419965,307.1731668,73.49489671,10
1,531.4550151,345.5928991,-122.9397462,19
1,-170.2725164,354.871187,239.9805325,17
3,345.1688693,334.1964938,-40.88401317,17
1,-52.4915615,392.0780371,193.0251431,14
5,-323.1483997,285.7158074,283.9919744,18
0,-73.96899208,315.1598819,147.8512274,11
3,461.9372817,443.4398332,-27.3657166,15
3,671.4717416,332.2230941,-190.2184887,19
1,957.0518372,443.4222025,-273.8894501,15
3,-92.785866,416.058498,201.1484737,11
5,-28.10299737,428.1845549,190.0473458,10
4,39.6408442,238.5411214,63.22675778,16
0,-148.4635229,392.9826857,245.2689687,13
1,-890.1866096,281.5790702,556.0049858,19
1,315.889883,383.3894664,6.534710256,11
3,154.2464883,393.0093483,89.88288016,17
0,-403.1197592,322.0689976,340.2533019,17
1,419.15024,328.5830098,-51.42956107,17
4,508.9913606,272.8513444,-154.7002645,10
0,53.32709224,287.7617522,70.53317865,11
0,349.09503,313.7629064,-59.64078927,11
0,-146.3275068,344.3078735,225.1700924,15
1,956.5915093,337.0869636,-345.2708232,15
5,88.67901688,325.6603327,98.05172181,14
0,-75.88636131,389.0642287,193.0608522,12
1,-993.848199,224.7920861,570.4281641,12
4,443.6338467,271.8662651,-111.0883444,15
1,755.5881754,282.8447145,-245.8074464,17
5,110.4722181,365.4548036,107.9288912,13
0,477.1800799,415.5496353,-60.59360491,13
1,17.04797894,410.9732055,178.4310949,17
0,-75.97244817,424.3824541,226.5884519,15
0,94.96116541,284.1428388,57.07869888,12
0,466.9403881,411.4319241,-67.91273841,14
1,-292.5435702,270.6069692,273.9245065,10
1,-37.03463136,321.7241072,144.081359,15
1,783.8427511,298.6071626,-259.5605661,12
5,153.1703228,434.5343066,99.50232514,13
0,384.802356,239.7159555,-101.6313034,14
3,-163.4220068,338.9153656,226.212754,11
5,944.246699,284.9239245,-371.6607474,14
5,-328.8104508,351.5680217,354.2361281,16
3,-407.8796837,358.9399672,373.7630543,18
3,266.4620614,249.5070851,-32.92611375,18
4,357.3022045,487.1980529,34.34399418,16
5,-603.8245349,372.8731632,456.914033,16
3,510.1553085,307.3231034,-121.8336537,14
0,321.9390557,338.8625295,-24.2026287,14
0,37.72330516,259.5268764,95.39850126,18
4,-167.5320252,339.6982829,221.88745,11
1,-20.20050167,324.446579,137.6842918,11
1,145.4085423,409.5386961,108.3932878,17
1,874.6725902,403.9404836,-246.8702309,16
5,402.3559905,304.273854,-78.69287668,11
3,-277.0306169,343.8842673,291.6289505,16
0,296.2202131,202.9612133,-77.69024846,15
5,-61.15876406,154.0824538,86.04365576,19
4,-195.3159995,296.3792545,222.075199,11
1,108.5913359,320.7193032,68.83248434,14
0,-173.4829345,456.6940443,285.0213968,10
4,-179.2980037,348.9839038,227.2234326,12
3,103.2507338,202.0957211,7.908373055,16
1,54.14678024,305.3615187,98.21361629,16
4,87.71431015,198.2817258,15.34125429,10
5,527.2818151,448.8974258,-72.05008314,17
0,296.7561429,244.3269123,-61.311564,16
4,-139.0721722,340.3643358,212.9915487,13
4,531.8858928,392.3919964,-96.01861016,11
3,-110.8517273,239.0333907,131.390456,13
1,-428.3449091,294.391,334.7395367,17
0,648.446843,239.9145171,-241.2189399,12
3,917.6838426,413.0161178,-279.309991,12
5,384.146169,319.6297615,-65.99324862,16
1,373.6679505,301.8598626,-73.63311452,15
1,-460.2355527,287.8934693,349.2641744,19
4,-173.0090987,353.3990926,234.6270152,11
4,236.4407697,308.7927216,10.78442456,14
1,150.9379612,424.3789776,100.5436804,12
5,-427.5619392,317.8001713,327.1834499,11
3,-14.17735691,296.051303,149.2240876,19
1,176.4984756,278.204904,40.86876809,19
3,-490.1068259,268.8212432,364.9446244,18
1,-578.9545671,350.8907862,449.8559556,16
5,77.74232643,291.193896,85.49620806,13
0,-49.25817348,317.613028,154.7549775,13
0,-82.64079747,347.6537744,178.5847567,12
0,209.1371276,351.4058833,37.9112707,15
5,-36.42675251,412.8661752,214.3126975,11
0,228.7037894,427.0090516,74.93243512,16
3,-36.65049235,369.0406725,161.9928922,12
3,606.395215,286.4374171,-178.7259786,17
3,288.4234783,323.1226237,-13.30187822,10
5,750.7169129,287.856848,-248.0126103,17
3,-108.7060762,450.988124,240.9334654,17
5,279.381942,278.0628334,-30.7328363,14
0,161.3812013,362.7884623,72.99500331,11
4,-0.042089862,413.2443814,180.9496209,14
4,-14.99451381,361.6991913,157.8242034,17
0,249.9167675,319.8515099,10.96921182,14
4,-176.7487047,233.194592,194.4206355,12
3,442.9574249,363.7511787,-67.62684429,13
3,207.6816411,365.9217159,80.73629536,15
0,529.0854094,349.3239547,-107.3549707,15
5,626.3336891,385.9576909,-141.7862189,15
3,-55.89625929,265.6874434,119.1906097,12
5,550.9651167,252.5064475,-167.7164367,16
0,122.6580217,377.3653217,81.36403328,11
1,-123.3586871,296.1207143,179.9580779,16
4,303.3364037,258.7838981,-58.91307919,13
5,101.5769627,239.5599498,35.42687357,12
4,-27.85568317,235.2356809,89.45292422,11
5,661.192007,421.3891187,-129.6276496,17
1,604.1808019,267.7543294,-202.054973,12
5,368.8139217,323.6964099,-56.39988335,12
0,-131.6198784,396.653558,221.5211499,14
1,-611.3200012,342.8510582,447.6068098,16
4,419.142635,290.7540324,-85.97135291,11
1,-115.9928268,368.5740554,232.7558923,18
5,-12.37300524,455.5352419,212.4443269,17
0,85.70804344,272.2989848,81.60297642,17
1,-1.539904965,382.2975593,148.0610783,14
4,508.0786462,308.8879123,-129.9846909,17
3,690.0405371,348.1683517,-207.0645582,17
5,545.839895,352.1456403,-131.7514265,13
4,-678.5125104,266.6938244,453.1318235,16
3,401.9751259,413.8338419,-24.45217018,11
3,115.3838414,354.7364977,87.42671358,10
4,-377.878574,274.8699517,305.0260855,14
1,-172.1554725,407.9809901,265.4764093,10
5,-736.5525446,415.1180812,561.0857402,14
5,-72.67626006,401.1770499,202.6040436,17
5,-502.7345944,363.0926229,424.2329749,14
3,310.8535991,255.168238,-52.64752619,13
5,-14.54159941,390.7488568,154.5184425,10
0,109.0738132,107.1418585,-19.21076021,17
1,-646.7693275,219.8872616,404.959717,15
1,-462.0682947,325.5343642,353.5515377,10
4,-97.5622892,371.6133522,202.9114224,12
3,-354.4421384,401.4067505,346.1724797,11
5,146.4458487,379.1290324,82.56846585,13
4,579.8447941,228.7693644,-203.9010396,15
4,168.9651312,360.8170639,65.50029095,10
0,398.3052786,310.74369,-65.82216623,14
3,-545.0029362,307.698412,384.1743466,11
3,-179.313091,339.5067506,236.3195276,16
0,492.0779866,290.3990729,-131.3227757,11
5,316.771205,292.2541773,-37.91208787,11
4,323.89529,222.8919469,-43.36749393,15
5,642.7645337,368.2829278,-186.7220551,19
3,510.1833093,294.6218846,-131.9958274,17
3,742.1087551,285.0993617,-243.8715071,16
4,-28.10248709,319.1688102,128.6854762,14
1,379.4964478,406.1935584,1.106808095,17
5,125.6231007,338.8712005,71.90958777,13
5,-303.1847744,323.5026791,281.2290594,14
5,121.4554785,347.3816815,,13
4,-348.022778,377.5177519,329.8161387,12
5,-774.2500084,351.1976197,528.2928541,10
4,121.378032,337.1900894,61.51648641,14
4,239.6465317,300.3952839,17.52852601,18
0,-231.8172408,327.5020199,256.9780889,18
5,-589.926005,300.1531816,437.4947415,14
0,437.0096578,368.8137055,-62.1381034,14
0,-62.51563326,417.3644859,215.8405161,18
5,609.1157122,381.2453928,-129.0846475,16
4,483.8770302,318.1605924,-108.6956914,12
0,633.6947822,433.8817372,-129.1634805,13
5,-295.6435416,176.320603,221.5943668,13
0,-60.85715048,199.9940226,83.55531907,18
5,470.3308187,308.0057602,-115.0923181,13
0,364.3938035,311.8985627,-53.75792583,14
0,503.4321995,303.8435959,-119.0996294,12
1,-149.3859968,325.6187932,200.7516152,12
0,-193.8782861,466.647813,297.2767612,11
3,-37.34618798,335.295397,150.727897,11
3,-546.991521,394.697242,447.799144,18
1,-407.5703469,363.0800507,350.7243427,19
3,-66.78394773,364.9068904,183.1047515,10
4,275.2906494,419.0407017,41.79422818,10
4,127.7431357,443.6934769,150.7897484,18
4,531.7610206,319.0284996,-136.1118515,16
5,593.6620829,329.9424226,-167.2787677,10
1,317.1811123,338.6404537,-34.03464816,11
5,256.2937347,360.7422138,23.71898933,11
4,361.9046495,354.4411954,-34.49585002,12
0,-241.210786,299.2333488,234.1308065,11
3,-411.6980914,325.6708708,339.4843271,14
5,437.1967511,374.4645789,-59.1220044,10
3,-93.48611435,212.8395849,129.7488029,17
3,464.0461486,289.294149,-120.5270803,18
3,-1056.624396,351.5995229,683.4931429,19
0,118.6263211,313.3566774,84.1503827,16
4,58.0666541,340.4546731,131.0814355,16
5,92.32319525,282.2272895,76.53192704,19
5,338.1375238,423.2322012,-12.4469373,13
5,-331.595633,311.0079871,294.5850183,18
3,-151.6219744,411.7217426,250.3725709,10
0,207.9479443,217.4548158,-23.87639644,16
0,23.81307553,399.9229739,173.9724969,10
3,-3.100810427,334.2778233,123.1985238,12
3,296.2557683,451.7332019,41.88624085,11
3,-415.0615672,207.9066467,287.2557784,16
1,738.9679055,447.54505,-182.5358016,12
3,-137.1241381,361.062532,207.5281563,14
3,749.9330656,426.3118746,-191.6604305,14
3,256.4823204,488.6578105,92.44922725,10
1,-42.9860933,353.5298224,186.0352074,18
5,-60.23972433,366.1912161,201.7959275,18
5,192.0467248,299.9853238,20.86000934,19
3,53.21858209,374.1817166,143.9236324,18
0,-755.2195297,378.3763082,551.6552222,19
0,-27.74036171,323.4545382,146.2025933,12
1,193.9415629,299.3103231,31.26740312,18
1,139.0098278,364.6907331,91.01806737,12
0,179.9465517,262.6895056,15.27736088,13
1,308.2658146,350.6829422,-15.03874761,16
0,662.8129692,364.1389049,-168.0853346,18
3,-292.0723289,334.4526486,269.9801035,11
1,441.5537903,615.5980255,47.46467533,10
1,-15.22745866,344.3523668,164.3872216,16
3,-107.1847618,487.3619234,255.7370616,15
4,48.52470549,237.8661883,52.91032723,16
3,248.3562411,310.1501396,-2.002648815,18
5,312.6737632,327.1867066,-8.683577535,17
5,-144.4045534,239.24989,164.6450641,14
3,704.9350695,407.0493025,-173.1724197,11
0,421.5850627,371.7544942,-50.80054475,10
4,43.96669859,299.011448,104.179981,13
3,64.01051739,454.6126046,169.2136519,13
4,-394.8168396,372.6914753,354.892008,17
1,466.3792927,342.9291873,-86.45618843,13
3,-231.5879782,263.7624142,232.6185157,15
4,-527.0139073,418.2287148,439.1308448,14
3,-199.0453529,360.1235909,259.619094,14
1,168.7475394,361.2467383,63.36296028,19
0,324.3966321,420.4768418,40.14887349,18
4,-297.5672973,314.2235988,268.2863115,10
0,58.29996225,397.9452783,144.2643968,19
3,366.2265267,403.6823895,-6.09745474,13
0,138.6543214,344.8978281,67.82827197,12
5,314.7158323,308.2540968,-21.01250835,10
4,185.0601677,294.532848,32.88459445,17
4,-797.6106834,322.6861505,501.5550217,11
1,29.9035595,315.5054123,107.8619689,10
0,50.87637444,284.8078504,83.79464993,10
0,-827.3712186,291.4319348,531.2617223,19
5,681.6801995,260.5931082,-235.2706079,12
5,668.2387708,365.6215162,-185.2877526,11
3,-192.7070532,226.1013957,154.3139236,11
1,96.74537315,385.0998003,119.2886289,18
5,-280.2181636,305.6810504,273.038827,19
4,21.39346061,423.9209901,190.3436466,19
4,-228.5377114,228.2702731,210.6866382,11
4,325.1964624,356.8214485,-19.92778794,13
4,-348.0701424,194.4189959,243.0861965,16
4,404.4949229,318.7781443,-76.93433973,11
4,306.7362499,414.3485285,22.1502374,15
1,-158.099399,350.1551276,227.8200693,18
3,-305.4739608,269.8841832,252.1811412,11
3,-273.108555,362.8579692,302.9231946,19
5,-83.11251535,409.3382164,222.7839504,10
3,684.407395,374.9482279,-181.320698,11
3,118.4257517,382.946576,116.4439683,13
4,-513.8569567,290.7459562,376.8714808,16
4,-187.4872932,214.4784652,163.2336306,10
5,-162.1177678,382.5786345,241.3718769,13
0,-67.37347682,300.8162736,159.935724,10
4,-440.7007209,464.1226033,434.7380575,18
3,861.5036634,301.0341843,-297.1043355,18
1,-2.487072688,358.1661942,170.0190816,17
5,563.1381726,348.0705979,-127.4882614,13
5,207.4732329,466.6460336,87.19076187,14
5,412.2954905,284.8955893,-70.96217138,18
0,550.0304681,292.7922463,-149.6715032,12
0,261.9837378,340.8506529,16.99833569,16
5,882.6458617,405.8630551,-260.7672558,13
5,672.376248,288.9879681,-211.2445626,14
4,407.9733769,307.1125914,-97.60964204,12
3,349.0206012,335.9156615,-29.73031579,16
3,685.2632341,347.6649942,-199.4585811,16
4,755.3055264,522.5508071,-125.2631134,18
4,621.3891242,468.2860236,-112.2139882,11
5,490.4703013,250.7163073,-129.0930833,17
5,557.9152753,347.9177123,-123.1431609,17
1,-448.2493685,437.1837332,437.4842613,14
3,924.915655,370.9790894,-310.3935774,10
5,285.4306591,392.7609377,30.74233663,10
4,351.8237302,393.9711489,-14.18766998,14
5,193.1875798,377.6463235,63.94532908,18
0,219.2804207,410.750516,52.81714531,16
3,-489.3617751,435.5912481,434.7274694,18
5,366.1503448,351.8004338,-34.77549466,13
1,161.8486332,356.6652329,76.83931526,13
0,118.0909072,313.9322147,75.13391212,14
0,-369.6252768,285.3312833,293.1880766,16
1,347.0891208,357.1879952,-14.07530572,19
3,481.1331009,399.4823963,-73.63890449,17
1,-142.4256936,266.9961069,173.2389951,12
4,300.7917761,413.7105157,23.74280744,16
0,-75.34851516,359.8681513,190.5500514,19
5,415.3097636,391.8931917,-20.09084604,13
0,-323.9366278,223.7563153,238.7529468,14
3,-771.5888478,353.226377,528.9012456,16
4,79.15126695,331.0259591,86.86773652,11
3,837.8281492,312.7267142,-294.4069158,18
3,-229.055685,398.1888553,284.443993,12
4,-261.3022082,358.2407081,268.2499587,12
5,-50.57832119,408.3121536,194.0308791,12
5,283.1956198,355.7559531,15.59446058,15
0,397.3101707,412.8775371,-4.667939892,14
0,-198.8206067,239.7062674,200.2627882,14
3,-260.3727142,274.3087588,230.7908006,19
5,-384.2347721,283.9248371,294.4856716,13
3,-175.5502481,272.7270909,205.0414463,12
4,354.7138574,319.647718,-55.35897888,16
4,577.1910365,385.1183284,-118.4061868,10
3,-124.6933456,235.2222841,156.6791681,12
5,601.8642767,389.9632017,-117.3378252,11
3,168.9654558,369.0480095,60.4050071,14
4,-353.5977525,374.6366358,337.2895104,13
0,115.4161761,250.2647199,35.85487466,16
4,125.5701668,328.5012579,61.09727176,16
0,-850.8060972,269.5351312,527.6567928,12
3,250.750738,434.9494157,75.09846031,18
5,342.1287812,283.2490412,-57.40033565,17
1,485.6735518,320.3316387,-112.3574972,10
1,-260.978383,291.3958142,239.8843034,15
4,-348.9914387,239.9669365,266.6331963,18
5,-393.6468899,394.1404964,348.2475937,11
5,353.2812035,251.256759,-71.72667189,13
0,350.4700694,337.9287824,-34.33244488,19
1,84.31912826,312.4849442,97.9631324,14
3,874.3514026,386.4591101,-268.7269156,18
0,678.877494,344.795563,-191.768738,13
1,166.5086818,330.2151548,49.5075893,13
4,261.244849,259.709595,-22.31593467,12
5,-428.5243085,356.466148,359.5309195,18
1,226.0423058,315.1583129,15.88987255,14
3,38.17034638,287.1129694,92.45646878,10
4,421.346011,457.564208,-7.155409739,13
1,-573.5186351,316.1498526,408.4976991,12
0,-71.03900432,378.4364207,217.8891533,16
0,372.6693364,286.2009709,-82.79811546,14
4,-178.8919865,348.9810937,229.6914932,11
3,462.6078583,365.3074816,-56.54550151,16
3,831.5797449,274.6611947,-299.649176,16
4,501.9440216,332.4771775,-117.3498259,15
1,-636.5341801,294.8883309,427.9262432,12
1,-393.177115,280.6059023,306.8634675,14
0,-183.825802,411.2982668,276.0907187,16
0,-670.8439952,345.5888528,487.5937971,13
4,146.4621004,367.1307497,87.95187166,14
4,-72.21923179,286.3149963,139.8766389,13
3,248.6218449,377.2033577,48.24685471,12
4,296.5448388,327.5788313,-10.00330872,10
3,247.4534146,250.8762223,-25.34880368,19
3,313.3446047,293.2079544,-35.40037356,10
1,-23.02684337,363.8292729,161.975822,10
